# col1                    col2        col3         col4     col5     col6     col7     col8     col9     col10    col11    col12    col13   col14   col15   col16   col17   col18   wmin   Starflag  
  EDCSNJ1103334-1244205   11.059275   -12.739021   25.777   25.214   24.825   25.481   24.912   24.642   25.444   24.81    24.803   0       0       0       0.74    0.95    0.88    0.7    0         
  EDCSNJ1103334-1244367   11.059273   -12.743519   21.729   21.303   20.713   21.431   20.993   20.442   21.383   20.941   20.392   0       0       0       0.95    0.88    0.98    0.71   0         
  EDCSNJ1103334-1242532   11.059266   -12.714772   24.033   23.659   22.978   23.785   23.384   22.711   23.767   23.313   22.642   0       0       0       0.26    0.3     0.97    0.33   0         
  EDCSNJ1103333-1245233   11.059252   -12.756469   26.479   25.678   25.023   26.192   25.44    24.798   26.427   25.858   25.066   0       0       0       0.47    0.91    0.77    0.69   0         
  EDCSNJ1103333-1245456   11.059243   -12.762672   26.824   26.351   25.663   26.345   25.436   25.024   26.21    25.309   24.689   0       0       0       0.46    0.5     0.52    0.68   0         
  EDCSNJ1103333-1247329   11.059247   -12.792476   25.585   25.314   25.013   25.43    24.936   24.625   25.549   24.635   24.52    3       3       3       0.93    0.92    0.72    0.43   0         
  EDCSNJ1103333-1244414   11.059241   -12.744847   25.305   24.883   23.915   25.244   24.701   23.671   25.303   24.621   23.734   0       0       0       0.89    0.16    0.44    0.67   0         
  EDCSNJ1103333-1242390   11.059246   -12.710827   25.305   24.734   24.169   24.498   23.736   23.236   24.003   23.142   22.634   3       3       3       0.0     0.0     0.0     0.25   0         
  EDCSNJ1103333-1247219   11.059238   -12.78943    27.392   25.925   25.287   27.933   25.537   24.812   26.454   25.291   24.582   0       0       0       0.37    0.64    0.58    0.51   0         
  EDCSNJ1103332-1244252   11.059235   -12.740334   25.325   25.219   24.834   25.149   25.128   24.932   25.418   25.743   25.498   0       0       0       0.72    0.77    0.9     0.66   0         
  EDCSNJ1103333-1248008   11.059238   -12.800218   23.152   22.64    22.089   22.644   22.124   21.584   22.566   22.026   21.46    3       3       3       0.03    0.03    0.03    0.34   0         
  EDCSNJ1103333-1248282   11.059241   -12.807832   26.904   26.547   25.526   26.342   25.936   25.475   26.322   25.638   25.967   0       0       0       0.36    0.38    0.58    0.21   0         
  EDCSNJ1103332-1247253   11.059233   -12.790366   25.259   24.933   24.521   25.021   24.582   24.267   24.969   24.478   23.96    0       0       0       0.3     0.51    0.95    0.47   0         
  EDCSNJ1103332-1244489   11.059229   -12.746924   26.825   25.924   24.941   27.889   25.868   24.85    99.0     25.8     24.933   0       0       0       0.37    0.8     0.91    0.66   0         
  EDCSNJ1103332-1242578   11.059236   -12.716068   22.384   21.977   21.457   21.861   21.428   20.939   21.788   21.334   20.837   0       0       0       0.03    0.03    0.04    0.33   0         
  EDCSNJ1103332-1243241   11.059229   -12.723348   25.756   25.224   24.683   24.796   24.238   23.806   24.407   23.861   23.33    3       3       3       0.09    0.0     0.0     0.38   0         
  EDCSNJ1103332-1244156   11.05922    -12.737663   23.395   22.921   22.359   23.11    22.653   22.069   23.03    22.568   21.937   3       3       3       0.98    0.88    0.98    0.66   0         
  EDCSNJ1103332-1249034   11.059233   -12.8176     25.013   24.588   24.107   24.703   24.343   24.142   24.719   24.158   24.283   0       0       0       0.54    0.88    0.97    0.0    0         
  EDCSNJ1103332-1243168   11.059223   -12.721336   24.27    23.613   23.051   23.772   23.146   22.664   23.718   23.057   22.595   3       3       3       0.02    0.03    0.03    0.33   0         
  EDCSNJ1103332-1242450   11.059225   -12.712509   28.505   26.317   25.445   99.0     25.422   25.312   99.0     24.975   24.833   0       0       0       0.36    0.52    0.52    0.27   0         
  EDCSNJ1103332-1247334   11.059219   -12.792601   25.608   24.875   24.372   25.316   24.489   24.072   25.412   24.425   24.011   2       2       2       0.24    0.04    0.56    0.41   0         
  EDCSNJ1103332-1245133   11.059214   -12.753694   25.001   24.592   23.761   24.848   24.396   23.593   25.044   24.409   23.564   0       0       0       0.97    0.97    0.97    0.66   0         
  EDCSNJ1103332-1249163   11.059231   -12.821192   25.988   25.603   25.1     25.612   25.263   24.697   25.544   25.121   24.718   0       0       0       0.64    0.87    0.65    0.0    0         
  EDCSNJ1103331-1245515   11.0592     -12.764297   22.141   21.366   20.624   21.56    20.809   20.122   21.462   20.708   20.038   0       0       0       0.03    0.02    0.19    0.66   0         
  EDCSNJ1103331-1243415   11.0592     -12.728191   25.607   24.806   23.954   25.362   24.639   23.663   25.436   24.743   23.465   0       0       0       0.91    0.96    0.79    0.51   0         
  EDCSNJ1103331-1243306   11.059198   -12.725179   19.124   18.691   18.177   18.912   18.458   17.983   18.874   18.412   17.935   2       2       2       0.98    1.0     1.0     0.4    0         
  EDCSNJ1103331-1246264   11.05919    -12.774011   18.799   18.039   17.006   18.605   17.824   16.823   18.577   17.79    16.789   0       4       4       1.0     1.0     1.0     0.66   0         
  EDCSNJ1103332-1249305   11.059211   -12.825131   26.012   25.704   25.184   26.435   25.506   26.123   26.323   25.706   27.578   0       0       0       0.54    0.69    0.57    0.0    0         
  EDCSNJ1103331-1246473   11.059186   -12.779798   26.522   26.431   25.405   26.169   25.697   25.032   26.478   25.777   24.745   0       0       0       0.52    0.52    0.67    0.65   0         
  EDCSNJ1103331-1247378   11.05919    -12.793843   25.824   25.378   24.909   25.324   24.803   24.394   25.123   24.521   23.995   0       0       0       0.65    0.69    0.42    0.38   0         
  EDCSNJ1103331-1242421   11.059189   -12.711701   24.459   24.229   23.686   24.043   23.733   22.999   23.967   23.678   22.69    1       1       1       0.02    0.03    0.02    0.23   0         
  EDCSNJ1103331-1247057   11.059181   -12.784918   25.806   25.394   24.495   25.221   24.893   24.039   24.841   24.567   24.052   0       0       0       0.25    0.21    0.93    0.59   0         
  EDCSNJ1103331-1247513   11.059183   -12.797584   26.574   26.457   25.606   26.646   27.589   25.655   26.95    27.109   24.927   0       0       0       0.49    0.51    0.55    0.32   0         
  EDCSNJ1103331-1249063   11.059192   -12.818409   25.44    25.143   24.534   24.991   24.815   24.204   24.742   24.607   24.104   0       0       0       0.45    0.65    0.95    0.0    0         
  EDCSNJ1103330-1246109   11.059169   -12.769707   25.548   25.373   24.889   25.325   25.099   24.733   25.344   25.257   24.536   0       0       0       0.85    0.93    0.91    0.64   0         
  EDCSNJ1103331-1249096   11.059185   -12.819339   25.621   25.527   25.246   25.307   25.222   24.605   25.155   25.086   24.302   0       0       0       0.75    0.89    0.7     0.0    0         
  EDCSNJ1103330-1243173   11.059173   -12.721483   23.305   22.776   22.334   23.05    22.485   22.061   23.024   22.444   22.002   3       3       3       0.96    0.6     0.98    0.3    0         
  EDCSNJ1103330-1244323   11.059162   -12.742309   25.532   25.239   24.77    25.465   24.723   24.259   25.905   24.658   24.192   3       3       3       0.5     0.78    0.93    0.61   0         
  EDCSNJ1103330-1243229   11.059162   -12.723035   26.134   25.539   25.123   26.168   25.293   24.966   25.742   24.842   24.89    0       0       0       0.61    0.6     0.79    0.32   0         
  EDCSNJ1103330-1247079   11.059157   -12.785538   25.904   25.727   25.361   25.248   25.166   24.824   24.929   24.969   24.498   0       0       0       0.52    0.65    0.5     0.55   0         
  EDCSNJ1103330-1248019   11.059159   -12.80053    19.316   18.794   18.198   19.121   18.589   18.033   19.092   18.556   18.003   2       2       2       0.99    1.0     1.0     0.32   0         
  EDCSNJ1103329-1246491   11.059152   -12.780315   26.852   26.035   25.168   26.991   26.501   25.217   26.743   25.671   24.866   0       0       0       0.48    0.75    0.67    0.63   0         
  EDCSNJ1103330-1243275   11.059156   -12.724315   23.695   23.186   22.863   23.186   22.672   22.346   22.957   22.472   22.124   3       3       3       0.23    0.04    0.06    0.35   0         
  EDCSNJ1103330-1247478   11.059153   -12.796598   24.936   24.096   23.329   24.714   23.823   23.095   24.776   23.782   23.0     0       0       0       0.97    0.98    0.98    0.31   0         
  EDCSNJ1103329-1244065   11.059149   -12.73515    19.512   18.875   18.178   18.624   17.972   17.277   18.314   17.661   16.974   2       2       2       0.03    0.03    0.03    0.58   0         
  EDCSNJ1103329-1246435   11.059146   -12.77874    25.605   25.142   24.721   25.412   24.967   24.402   25.438   24.89    24.272   0       0       0       0.91    0.95    0.92    0.62   0         
  EDCSNJ1103330-1249290   11.059164   -12.824719   26.819   27.14    25.793   26.696   26.215   26.061   26.327   25.668   25.424   0       0       0       0.36    0.44    0.48    0.0    0         
  EDCSNJ1103329-1247092   11.059133   -12.785897   26.14    26.217   25.591   25.745   25.557   24.977   25.666   25.285   24.637   0       0       0       0.57    0.55    0.54    0.53   0         
  EDCSNJ1103328-1246014   11.05912    -12.767044   26.053   25.39    24.646   25.962   25.206   24.542   26.244   25.044   24.735   0       0       0       0.36    0.94    0.84    0.57   0         
  EDCSNJ1103329-1247501   11.059126   -12.79724    28.707   26.62    25.296   99.0     25.94    24.993   28.491   25.34    24.692   0       0       0       0.36    0.46    0.56    0.3    0         
  EDCSNJ1103329-1242314   11.059131   -12.708709   22.036   21.507   20.799   21.16    20.591   19.901   20.799   20.2     19.523   19      19      19      0.03    0.03    0.03    0.15   0         
  EDCSNJ1103329-1248453   11.059131   -12.812582   26.201   25.998   25.235   25.727   25.602   24.708   25.407   25.067   24.486   0       0       0       0.43    0.71    0.71    0.06   0         
  EDCSNJ1103328-1245378   11.059116   -12.760506   25.393   24.841   24.376   25.227   24.593   24.09    25.266   24.676   23.944   0       0       0       0.63    0.78    0.87    0.57   0         
  EDCSNJ1103328-1247532   11.059122   -12.798117   24.766   24.036   23.444   24.599   23.828   23.342   24.56    23.833   23.291   0       0       0       0.68    0.74    0.97    0.29   0         
  EDCSNJ1103328-1244276   11.059114   -12.740987   27.138   26.175   25.498   26.414   25.448   25.27    25.938   25.14    25.441   0       0       0       0.43    0.58    0.45    0.52   0         
  EDCSNJ1103328-1247282   11.059117   -12.791167   25.343   25.16    24.741   24.932   24.578   24.235   24.799   24.378   24.202   2       2       2       0.93    0.96    0.9     0.38   0         
  EDCSNJ1103329-1249340   11.059134   -12.826111   27.127   28.46    25.621   26.492   99.0     25.059   26.34    99.0     25.024   0       0       0       0.46    0.41    0.63    0.0    0         
  EDCSNJ1103328-1246132   11.059108   -12.770347   26.499   25.996   25.61    25.871   25.56    25.027   25.159   24.778   24.327   0       0       0       0.48    0.59    0.51    0.56   0         
  EDCSNJ1103328-1244185   11.05911    -12.738475   24.488   23.974   23.392   23.448   22.98    22.452   23.139   22.648   22.094   3       3       3       0.01    0.03    0.02    0.51   0         
  EDCSNJ1103328-1245183   11.059107   -12.755085   27.485   26.374   25.71    28.246   26.11    25.605   99.0     26.18    25.987   0       0       0       0.37    0.54    0.56    0.53   0         
  EDCSNJ1103328-1245137   11.0591     -12.753809   26.093   25.612   25.067   25.8     25.43    24.973   25.95    25.62    25.316   0       0       0       0.63    0.59    0.76    0.52   0         
  EDCSNJ1103328-1244444   11.059098   -12.745679   25.883   25.337   24.475   25.52    25.213   24.263   25.494   25.175   24.383   0       0       0       0.07    0.15    0.91    0.51   0         
  EDCSNJ1103328-1243432   11.0591     -12.72867    20.542   19.703   18.607   20.334   19.478   18.428   20.299   19.439   18.395   3       3       3       0.98    1.0     1.0     0.4    0         
  EDCSNJ1103328-1248213   11.059104   -12.805903   26.223   26.143   25.567   25.935   25.772   25.354   25.868   25.965   25.265   0       0       0       0.48    0.56    0.51    0.2    0         
  EDCSNJ1103328-1242501   11.059098   -12.71391    25.58    24.698   24.443   25.329   24.344   23.969   25.392   24.475   23.989   0       0       0       0.18    0.53    0.95    0.24   0         
  EDCSNJ1103327-1246156   11.059087   -12.770999   26.906   26.23    25.843   26.909   26.066   26.858   26.483   25.584   25.427   0       0       0       0.42    0.57    0.5     0.52   0         
  EDCSNJ1103327-1246496   11.059088   -12.780444   25.692   25.309   24.854   25.357   24.933   24.428   25.353   24.914   24.284   0       0       0       0.72    0.84    0.85    0.53   0         
  EDCSNJ1103327-1245248   11.059083   -12.756898   25.423   24.939   24.292   24.959   24.568   23.952   24.889   24.383   23.9     2       2       2       0.36    0.05    0.54    0.51   0         
  EDCSNJ1103327-1243005   11.059091   -12.716799   25.355   25.251   24.708   24.992   24.839   24.562   25.018   25.054   24.535   0       0       0       0.54    0.39    0.9     0.24   0         
  EDCSNJ1103327-1244497   11.059082   -12.747142   25.804   24.31    22.914   25.335   23.848   22.445   25.622   23.724   22.333   0       0       0       0.63    0.04    0.37    0.5    0         
