# col1                    col2        col3         col4     col5     col6     col7     col8     col9     col10    col11    col12    col13   col14   col15   col16   col17   col18   wmin   Starflag  
  EDCSNJ1138173-1134340   11.63813    -11.576099   25.005   24.649   24.199   24.675   24.334   23.818   24.569   24.183   23.636   3       3       3       0.97    0.95    0.97    0.99   0         
  EDCSNJ1138173-1136304   11.63813    -11.608436   24.979   24.705   24.427   24.717   24.417   24.164   24.54    24.406   24.018   3       3       3       0.96    0.98    0.96    0.49   0         
  EDCSNJ1138172-1131559   11.638122   -11.532203   25.682   25.338   24.881   25.267   24.843   24.23    24.795   24.404   23.642   3       3       3       0.94    0.95    0.17    0.53   0         
  EDCSNJ1138172-1134071   11.638123   -11.568636   24.778   24.491   24.346   24.682   24.399   24.211   24.776   24.399   24.409   0       0       0       0.97    0.98    0.96    0.99   0         
  EDCSNJ1138172-1132121   11.638121   -11.536686   26.78    26.489   25.25    25.816   25.422   24.036   25.465   24.857   23.585   0       0       0       0.69    0.59    0.62    0.7    0         
  EDCSNJ1138172-1131366   11.63812    -11.526835   25.639   24.983   23.864   25.24    24.665   23.643   24.925   24.288   23.41    0       0       0       0.94    0.96    0.96    0.5    0         
  EDCSNJ1138172-1134258   11.63812    -11.573844   24.671   24.069   23.51    24.368   23.778   23.276   24.288   23.782   23.262   3       3       3       0.98    0.62    0.95    0.99   0         
  EDCSNJ1138172-1136400   11.638119   -11.611107   25.7     25.618   25.631   25.417   25.27    25.47    25.217   25.0     25.009   0       0       0       0.89    0.83    0.54    0.5    0         
  EDCSNJ1138172-1136494   11.638117   -11.613735   22.331   21.329   19.815   22.218   21.189   19.672   22.184   21.155   19.633   0       0       0       0.98    0.98    0.98    0.45   1         
  EDCSNJ1138172-1136443   11.638114   -11.612296   25.677   25.638   25.482   25.258   25.299   24.776   24.954   24.831   24.115   0       0       0       0.93    0.89    0.54    0.49   0         
  EDCSNJ1138172-1134459   11.638111   -11.579427   25.53    25.422   25.331   25.238   25.226   25.0     25.034   25.206   24.819   0       0       0       0.94    0.92    0.65    0.99   0         
  EDCSNJ1138172-1133330   11.638108   -11.559166   24.567   24.019   23.5     24.372   23.73    23.341   24.413   23.678   23.514   0       0       0       0.98    0.25    0.63    0.99   0         
  EDCSNJ1138172-1134343   11.638107   -11.576195   24.849   24.456   23.99    24.713   24.263   23.768   24.541   24.179   23.723   3       3       3       0.98    0.98    0.98    1.0    0         
  EDCSNJ1138172-1133149   11.638103   -11.554139   26.106   26.07    25.377   25.972   26.162   25.562   26.105   26.953   26.039   0       0       0       0.8     0.69    0.6     1.0    0         
  EDCSNJ1138172-1133548   11.638103   -11.565235   23.533   23.051   22.592   23.43    22.884   22.466   23.441   22.845   22.463   0       0       0       0.98    0.98    0.98    0.99   0         
  EDCSNJ1138172-1134017   11.638099   -11.567148   23.951   23.639   22.741   23.68    23.337   22.479   23.58    23.261   22.471   0       0       0       0.98    0.83    0.88    0.99   0         
  EDCSNJ1138171-1135567   11.638095   -11.59909    25.802   25.675   25.439   25.781   25.459   25.656   25.609   25.227   25.093   0       0       0       0.89    0.82    0.54    0.72   0         
  EDCSNJ1138171-1133237   11.638092   -11.556584   25.558   25.394   25.422   25.375   25.421   25.513   25.28    25.376   25.197   0       0       0       0.95    0.94    0.81    0.99   0         
  EDCSNJ1138171-1132166   11.638086   -11.537954   23.978   23.238   22.519   23.875   23.096   22.346   23.867   23.12    22.292   0       0       0       0.98    0.98    0.98    0.77   1         
  EDCSNJ1138171-1132524   11.638086   -11.547876   25.337   24.413   23.743   24.922   24.055   23.381   24.66    23.916   23.281   2       2       2       0.95    0.98    0.98    0.99   0         
  EDCSNJ1138171-1136194   11.638084   -11.605387   25.484   24.653   23.997   25.449   24.618   23.868   25.418   24.496   23.981   0       0       0       0.95    0.97    0.96    0.5    0         
  EDCSNJ1138171-1134436   11.638083   -11.578775   24.126   23.912   23.611   23.875   23.68    23.357   23.704   23.461   23.373   0       0       0       0.98    0.74    0.94    0.99   0         
  EDCSNJ1138171-1131199   11.638079   -11.522201   99.0     30.27    25.943   99.0     99.0     27.799   99.0     28.525   28.051   0       0       0       0.35    0.35    0.59    0.44   0         
  EDCSNJ1138171-1133120   11.638081   -11.553344   25.67    25.015   24.088   25.836   25.021   24.114   25.96    25.074   24.274   0       0       0       0.94    0.97    0.97    0.99   0         
  EDCSNJ1138171-1131271   11.638079   -11.524203   25.272   24.985   24.461   25.045   24.768   24.474   24.868   24.655   24.273   0       0       0       0.96    0.97    0.97    0.5    0         
  EDCSNJ1138171-1134173   11.638077   -11.571484   26.272   25.783   24.923   25.669   25.14    24.378   25.274   24.662   23.989   3       3       3       0.6     0.85    0.88    1.0    0         
  EDCSNJ1138171-1135388   11.638076   -11.594116   25.145   24.572   23.621   24.874   24.263   23.273   24.846   24.306   23.313   0       0       0       0.94    0.32    0.67    0.92   0         
  EDCSNJ1138171-1134150   11.638074   -11.570823   25.331   24.967   24.532   24.924   24.622   24.197   24.926   24.632   24.22    0       0       0       0.97    0.77    0.81    1.0    0         
  EDCSNJ1138171-1135056   11.638074   -11.584891   26.39    25.762   25.589   26.022   25.575   25.355   25.982   25.698   25.195   0       0       0       0.68    0.69    0.51    0.99   0         
  EDCSNJ1138171-1135593   11.63807    -11.599814   26.086   25.656   25.062   26.018   25.575   25.101   26.076   25.538   25.763   0       0       0       0.73    0.92    0.67    0.7    0         
  EDCSNJ1138170-1133053   11.638067   -11.551464   25.486   25.177   24.4     25.508   25.21    24.376   25.78    25.488   24.549   0       0       0       0.95    0.95    0.97    1.0    0         
  EDCSNJ1138170-1134193   11.638066   -11.572021   24.992   23.99    23.197   24.741   23.734   22.932   24.522   23.61    22.819   2       2       2       0.97    0.96    0.98    0.99   0         
  EDCSNJ1138170-1135104   11.638063   -11.586226   26.597   25.902   25.299   26.736   25.729   25.333   26.319   25.505   24.903   0       0       0       0.56    0.64    0.61    0.99   0         
  EDCSNJ1138170-1132376   11.638059   -11.543789   26.222   25.52    24.637   25.429   24.996   24.363   25.244   24.935   24.334   0       0       0       0.73    0.95    0.91    0.99   0         
  EDCSNJ1138170-1131234   11.638057   -11.523163   24.356   24.099   23.726   24.124   23.905   23.5     23.947   23.769   23.447   0       0       0       0.98    0.98    0.97    0.49   0         
  EDCSNJ1138170-1136125   11.638059   -11.603463   25.585   24.811   24.545   25.369   24.616   24.576   24.985   24.483   24.449   0       0       0       0.94    0.93    0.94    0.56   0         
  EDCSNJ1138170-1133013   11.638055   -11.550369   25.479   25.022   24.529   25.324   24.851   24.358   25.377   24.784   24.201   3       3       3       0.95    0.97    0.95    0.99   0         
  EDCSNJ1138170-1132441   11.638052   -11.545589   25.695   25.549   24.896   25.366   25.66    25.011   25.321   26.057   25.894   0       0       0       0.94    0.93    0.84    0.99   0         
  EDCSNJ1138170-1131125   11.638049   -11.520136   26.185   25.641   24.88    26.306   25.872   25.0     26.392   25.891   25.166   0       0       0       0.81    0.93    0.95    0.35   0         
  EDCSNJ1138170-1131411   11.638049   -11.52808    21.625   21.317   20.914   21.429   21.075   20.657   21.401   21.038   20.617   0       0       0       0.99    0.98    0.98    0.5    0         
  EDCSNJ1138170-1136466   11.638049   -11.612939   25.1     24.867   24.134   24.969   24.63    23.686   24.785   24.684   23.286   1       1       1       0.97    0.58    0.28    0.49   0         
  EDCSNJ1138170-1135244   11.638047   -11.5901     25.146   24.936   24.608   25.0     24.711   24.334   25.093   24.862   24.516   0       0       0       0.96    0.96    0.94    0.99   0         
  EDCSNJ1138170-1136164   11.638045   -11.604555   24.745   24.217   23.643   24.551   23.983   23.53    24.49    23.878   23.615   0       0       0       0.97    0.98    0.97    0.5    0         
  EDCSNJ1138169-1132327   11.63804    -11.542424   26.444   26.03    25.727   26.019   25.881   25.287   25.878   25.731   24.743   0       0       0       0.52    0.69    0.47    0.95   0         
  EDCSNJ1138169-1133324   11.638039   -11.558996   25.085   24.512   23.572   24.88    24.22    23.237   24.623   24.029   23.027   3       3       3       0.96    0.92    0.95    0.99   0         
  EDCSNJ1138169-1133297   11.638037   -11.558252   23.83    23.573   23.138   23.195   22.909   22.482   23.088   22.809   22.345   3       3       3       0.03    0.03    0.03    0.99   0         
  EDCSNJ1138169-1132040   11.638034   -11.534457   17.705   17.47    16.965   17.554   17.254   16.776   17.529   17.222   16.739   6       6       6       1.0     1.0     1.0     0.63   0         
  EDCSNJ1138169-1137293   11.638034   -11.624793   25.616   25.43    25.078   25.225   25.096   25.089   24.95    24.887   25.176   0       0       0       0.94    0.93    0.64    0.0    0         
  EDCSNJ1138169-1136426   11.638034   -11.61182    23.082   22.026   20.363   22.972   21.893   20.223   22.893   21.852   20.188   0       0       0       0.98    0.98    0.98    0.49   1         
  EDCSNJ1138169-1133531   11.638031   -11.564754   24.613   24.472   24.391   24.52    24.423   24.281   24.558   24.481   24.59    0       0       0       0.98    0.98    0.95    0.99   0         
  EDCSNJ1138169-1136363   11.638032   -11.610085   25.145   24.999   24.57    24.971   24.771   24.458   24.957   24.942   24.576   0       0       0       0.96    0.97    0.96    0.5    0         
  EDCSNJ1138169-1137560   11.638029   -11.632212   24.056   23.581   23.198   23.724   23.258   22.915   23.684   23.139   22.834   0       0       0       0.96    0.26    0.88    0.0    0         
  EDCSNJ1138169-1133455   11.638029   -11.562644   23.752   23.61    23.021   23.543   23.392   22.747   23.439   23.312   22.695   0       0       0       0.98    0.98    0.98    1.0    0         
  EDCSNJ1138169-1135059   11.638029   -11.584964   26.253   25.835   25.009   25.775   25.438   25.023   25.555   25.006   24.899   0       0       0       0.6     0.88    0.89    0.99   0         
  EDCSNJ1138169-1132308   11.638023   -11.541886   26.306   25.415   24.38    26.173   25.299   24.275   25.658   25.02    24.058   0       0       0       0.62    0.95    0.95    0.92   0         
  EDCSNJ1138169-1132252   11.638022   -11.540336   25.807   25.38    24.432   25.905   25.379   24.36    26.308   25.413   24.557   0       0       0       0.92    0.97    0.97    0.85   0         
  EDCSNJ1138169-1134563   11.638021   -11.582292   25.718   24.911   24.331   25.346   24.561   24.167   25.365   24.449   24.153   0       0       0       0.92    0.98    0.96    0.99   0         
  EDCSNJ1138169-1131229   11.638018   -11.523023   25.404   25.081   24.839   25.093   24.925   24.828   24.76    24.674   24.305   0       0       0       0.96    0.96    0.88    0.48   0         
  EDCSNJ1138169-1134216   11.638017   -11.572672   25.936   25.177   24.574   25.153   24.484   23.966   25.315   24.532   24.027   2       2       2       0.77    0.09    0.44    0.99   0         
  EDCSNJ1138169-1134051   11.638014   -11.568088   24.971   24.092   22.721   24.625   23.784   22.458   24.551   23.771   22.481   0       0       0       0.97    0.76    0.97    0.99   0         
  EDCSNJ1138169-1134324   11.638014   -11.575655   26.706   25.971   25.297   26.706   26.049   24.969   26.648   26.515   24.984   0       0       0       0.6     0.66    0.69    0.99   0         
  EDCSNJ1138168-1133268   11.638012   -11.557431   23.043   22.885   22.498   22.815   22.606   22.224   22.732   22.517   22.132   3       3       3       0.98    0.98    0.98    1.0    0         
  EDCSNJ1138168-1133018   11.638011   -11.550504   24.4     23.155   21.746   24.141   22.846   21.499   24.107   22.761   21.441   2       2       2       0.98    0.98    0.98    1.0    0         
  EDCSNJ1138168-1132388   11.638008   -11.544106   26.305   25.531   24.74    25.617   25.178   24.561   25.147   24.776   24.195   0       0       0       0.72    0.92    0.84    0.99   0         
  EDCSNJ1138168-1131469   11.638007   -11.529696   26.273   26.027   25.341   26.251   25.762   25.322   26.186   25.608   24.996   0       0       0       0.75    0.62    0.64    0.5    0         
  EDCSNJ1138168-1133162   11.638008   -11.554509   24.977   24.632   24.158   24.552   24.23    23.689   24.417   24.12    23.598   0       0       0       0.19    0.03    0.05    0.99   0         
  EDCSNJ1138168-1131181   11.638003   -11.521705   23.075   22.674   22.303   22.957   22.503   22.064   22.956   22.473   22.012   0       0       0       0.98    0.98    0.98    0.41   0         
  EDCSNJ1138168-1133316   11.638004   -11.558788   26.401   26.039   24.924   25.815   25.592   24.325   25.46    25.613   23.899   3       3       3       0.54    0.83    0.83    0.99   0         
  EDCSNJ1138168-1137053   11.638005   -11.618147   26.84    26.041   25.268   27.226   26.065   25.445   26.653   25.864   25.27    0       0       0       0.57    0.53    0.67    0.29   0         
  EDCSNJ1138168-1132574   11.638001   -11.549267   26.374   25.78    25.368   26.089   25.387   24.894   25.786   24.976   24.575   0       0       0       0.63    0.68    0.56    0.99   0         
