# col1                    col2        col3         col4     col5     col6     col7     col8     col9     col10    col11    col12    col13   col14   col15   col16   wmin   Starflag  
  EDCSNJ1058594-1255243   10.983175   -12.923406   25.667   -999.0   23.648   25.165   -999.0   23.185   25.058   -999.0   22.987   3       3       0.37    0.09    0.28   0         
  EDCSNJ1058594-1249496   10.983177   -12.83045    26.592   -999.0   24.312   27.191   -999.0   24.047   99.0     -999.0   24.323   0       0       0.42    0.19    0.28   0         
  EDCSNJ1058594-1251501   10.983154   -12.86392    24.69    -999.0   23.105   23.829   -999.0   22.264   23.664   -999.0   22.108   0       0       0.63    0.02    0.56   0         
  EDCSNJ1058593-1254507   10.983152   -12.914077   23.919   -999.0   22.864   23.483   -999.0   22.383   23.447   -999.0   22.246   0       0       0.86    0.15    0.27   0         
  EDCSNJ1058594-1250004   10.983164   -12.833455   24.743   -999.0   23.319   24.448   -999.0   23.021   24.278   -999.0   23.019   3       3       0.88    0.19    0.28   0         
  EDCSNJ1058593-1251426   10.983145   -12.861822   24.785   -999.0   23.774   24.379   -999.0   23.392   24.461   -999.0   23.667   0       0       0.68    0.0     0.55   0         
  EDCSNJ1058592-1253245   10.983123   -12.89015    24.883   24.069   23.043   24.839   24.025   22.82    24.802   23.988   22.791   0       0       0.87    0.98    0.56   1         
  EDCSNJ1058593-1249575   10.983144   -12.832645   25.431   -999.0   24.779   25.087   -999.0   24.319   25.217   -999.0   24.308   0       0       0.56    0.46    0.28   0         
  EDCSNJ1058593-1255027   10.983126   -12.917426   26.074   -999.0   24.639   25.5     -999.0   23.985   25.36    -999.0   23.646   0       0       0.37    0.35    0.26   0         
  EDCSNJ1058592-1254281   10.983117   -12.907799   24.839   -999.0   23.045   24.525   -999.0   22.856   24.444   -999.0   22.797   0       0       0.85    0.93    0.34   0         
  EDCSNJ1058593-1250218   10.983131   -12.839377   25.213   -999.0   24.494   24.946   -999.0   24.423   24.768   -999.0   24.194   0       0       0.59    0.45    0.27   0         
  EDCSNJ1058592-1255046   10.983125   -12.917958   25.585   -999.0   24.756   25.118   -999.0   24.141   24.846   -999.0   23.783   0       0       0.44    0.57    0.26   0         
  EDCSNJ1058592-1251525   10.983113   -12.864591   24.001   -999.0   23.288   23.678   -999.0   22.961   23.604   -999.0   22.96    0       0       0.95    0.18    0.51   0         
  EDCSNJ1058591-1254160   10.983096   -12.904437   24.22    -999.0   22.818   24.007   -999.0   22.643   23.892   -999.0   22.626   0       0       0.95    0.91    0.39   0         
  EDCSNJ1058591-1254119   10.983088   -12.903303   23.433   -999.0   22.222   23.164   -999.0   21.988   23.071   -999.0   21.926   0       0       0.98    0.72    0.44   0         
  EDCSNJ1058592-1249428   10.983111   -12.828546   25.228   -999.0   23.136   24.55    -999.0   22.477   24.162   -999.0   22.239   2       2       0.27    0.01    0.16   0         
  EDCSNJ1058591-1251379   10.983084   -12.860533   24.779   -999.0   23.596   24.635   -999.0   23.485   24.723   -999.0   23.624   0       0       0.9     0.2     0.45   0         
  EDCSNJ1058592-1249373   10.983103   -12.827039   25.901   -999.0   25.05    25.891   -999.0   25.539   26.751   -999.0   25.476   0       0       0.47    0.41    0.16   0         
  EDCSNJ1058591-1250480   10.983087   -12.846668   24.789   -999.0   23.75    24.286   -999.0   23.078   24.126   -999.0   22.817   0       0       0.5     0.0     0.23   0         
  EDCSNJ1058591-1250525   10.983085   -12.847906   25.895   -999.0   24.852   25.494   -999.0   24.576   25.145   -999.0   24.355   0       0       0.5     0.46    0.23   0         
  EDCSNJ1058591-1250295   10.983088   -12.841539   25.269   -999.0   24.179   25.367   -999.0   24.046   25.401   -999.0   24.165   0       0       0.57    0.26    0.23   0         
  EDCSNJ1058591-1250130   10.983091   -12.836933   25.472   -999.0   24.837   25.362   -999.0   24.53    25.47    -999.0   24.86    0       0       0.51    0.57    0.23   0         
  EDCSNJ1058591-1254090   10.98307    -12.902509   26.299   -999.0   24.995   25.331   -999.0   24.534   24.997   -999.0   26.997   0       0       0.36    0.52    0.42   0         
  EDCSNJ1058591-1251470   10.983072   -12.863065   26.443   -999.0   24.848   27.249   -999.0   25.822   99.0     -999.0   99.0     0       0       0.36    0.54    0.46   0         
  EDCSNJ1058590-1251564   10.983068   -12.865663   25.272   -999.0   23.935   25.301   -999.0   23.772   25.123   -999.0   23.992   0       0       0.76    0.81    0.46   0         
  EDCSNJ1058591-1250365   10.98308    -12.843463   24.581   -999.0   23.431   24.351   -999.0   23.085   24.226   -999.0   23.046   0       0       0.95    0.36    0.23   0         
  EDCSNJ1058590-1253001   10.983059   -12.883366   24.469   -999.0   22.946   23.967   -999.0   22.43    23.933   -999.0   22.442   0       0       0.07    0.01    0.46   0         
  EDCSNJ1058590-1252553   10.983059   -12.882024   25.566   -999.0   24.283   25.382   -999.0   24.023   25.472   -999.0   23.996   0       0       0.55    0.37    0.46   0         
  EDCSNJ1058591-1255343   10.983087   -12.926206   25.808   -999.0   24.765   26.168   -999.0   24.401   26.373   -999.0   24.191   0       0       0.49    0.46    0.23   0         
  EDCSNJ1058591-1249416   10.983085   -12.828226   25.87    -999.0   24.135   25.387   -999.0   23.678   24.961   -999.0   23.62    3       3       0.46    0.72    0.15   0         
  EDCSNJ1058590-1252223   10.983057   -12.872861   25.442   -999.0   24.736   25.192   -999.0   24.721   25.083   -999.0   24.766   0       0       0.67    0.43    0.46   0         
  EDCSNJ1058590-1253287   10.983053   -12.891293   25.261   -999.0   23.95    24.949   -999.0   23.561   25.177   -999.0   23.381   0       0       0.7     0.03    0.45   0         
  EDCSNJ1058590-1255065   10.983065   -12.918467   25.626   -999.0   24.81    25.566   -999.0   24.642   25.411   -999.0   25.027   0       0       0.52    0.59    0.23   0         
  EDCSNJ1058590-1252429   10.983047   -12.878574   24.419   -999.0   23.424   24.033   -999.0   23.169   23.938   -999.0   23.171   0       0       0.94    0.3     0.44   0         
  EDCSNJ1058590-1249331   10.983068   -12.825857   26.029   -999.0   24.731   25.485   -999.0   24.71    25.77    -999.0   24.502   0       0       0.35    0.6     0.13   0         
  EDCSNJ1058590-1255271   10.983064   -12.924208   24.94    -999.0   23.612   24.529   -999.0   23.437   24.368   -999.0   23.521   2       2       0.92    0.85    0.22   0         
  EDCSNJ1058590-1251323   10.983047   -12.858962   25.442   -999.0   24.112   24.711   -999.0   23.688   24.752   -999.0   23.761   0       0       0.5     0.49    0.38   0         
  EDCSNJ1058590-1249279   10.983068   -12.824425   24.507   -999.0   22.962   24.18    -999.0   22.846   24.294   -999.0   22.967   0       0       0.74    0.02    0.1    0         
  EDCSNJ1058589-1253080   10.98303    -12.885563   24.712   -999.0   23.422   24.296   -999.0   23.059   24.125   -999.0   22.922   3       3       0.94    0.29    0.44   0         
  EDCSNJ1058590-1250508   10.983042   -12.847443   25.604   -999.0   24.285   25.322   -999.0   23.859   24.675   -999.0   23.303   0       0       0.58    0.47    0.22   0         
  EDCSNJ1058590-1255448   10.983056   -12.929109   26.326   -999.0   25.149   26.558   -999.0   25.334   26.958   -999.0   25.238   0       0       0.41    0.69    0.21   0         
  EDCSNJ1058589-1253585   10.983017   -12.899573   26.151   -999.0   23.154   26.206   -999.0   22.873   26.136   -999.0   23.015   0       0       0.38    0.12    0.41   0         
  EDCSNJ1058589-1251598   10.983018   -12.8666     25.014   -999.0   24.07    24.672   -999.0   23.977   24.716   -999.0   24.602   0       0       0.87    0.82    0.4    0         
  EDCSNJ1058588-1252405   10.98301    -12.877926   25.183   -999.0   24.586   24.709   -999.0   24.477   24.566   -999.0   24.457   3       3       0.59    0.67    0.4    0         
  EDCSNJ1058588-1252418   10.983009   -12.878278   25.425   -999.0   24.486   24.833   -999.0   24.109   24.5     -999.0   24.33    2       2       0.52    0.61    0.4    0         
  EDCSNJ1058589-1249352   10.983037   -12.826458   26.442   -999.0   24.676   27.151   -999.0   25.012   26.325   -999.0   25.203   0       0       0.42    0.49    0.12   0         
  EDCSNJ1058589-1250008   10.98303    -12.833549   25.573   -999.0   24.774   25.02    -999.0   24.445   24.521   -999.0   23.916   0       0       0.46    0.53    0.2    0         
  EDCSNJ1058588-1253281   10.982997   -12.89115    24.597   -999.0   22.101   24.288   -999.0   21.718   24.294   -999.0   21.668   0       0       0.93    0.54    0.38   0         
  EDCSNJ1058588-1254268   10.983004   -12.907444   22.392   -999.0   21.365   21.454   -999.0   20.498   21.124   -999.0   20.203   0       0       0.03    0.03    0.27   0         
  EDCSNJ1058588-1251415   10.983004   -12.861534   24.333   -999.0   23.549   24.068   -999.0   23.526   24.061   -999.0   24.064   0       0       0.95    0.92    0.37   0         
  EDCSNJ1058588-1253357   10.982993   -12.893253   24.572   -999.0   23.083   24.321   -999.0   22.851   24.304   -999.0   22.71    0       0       0.95    0.24    0.37   0         
  EDCSNJ1058588-1250289   10.983006   -12.841368   25.146   -999.0   24.396   24.99    -999.0   24.908   25.126   -999.0   25.647   0       0       0.61    0.67    0.18   0         
  EDCSNJ1058587-1253153   10.982984   -12.887587   25.279   -999.0   24.214   25.162   -999.0   24.193   25.106   -999.0   24.226   0       0       0.57    0.85    0.34   0         
  EDCSNJ1058588-1255334   10.98301    -12.925934   23.56    -999.0   21.21    23.239   -999.0   20.961   23.159   -999.0   20.917   0       0       0.98    0.96    0.17   0         
  EDCSNJ1058588-1251213   10.982989   -12.855916   25.865   -999.0   23.296   25.128   -999.0   22.862   24.819   -999.0   22.919   0       0       0.37    0.42    0.26   0         
  EDCSNJ1058587-1253184   10.982967   -12.888448   25.236   -999.0   24.466   25.083   -999.0   24.785   25.155   -999.0   24.833   0       0       0.7     0.62    0.33   0         
  EDCSNJ1058587-1251089   10.982979   -12.852479   24.881   -999.0   23.767   24.541   -999.0   23.763   24.349   -999.0   23.665   0       0       0.89    0.61    0.21   0         
  EDCSNJ1058588-1249513   10.98299    -12.830921   25.867   -999.0   24.915   25.672   -999.0   24.92    25.172   -999.0   25.61    0       0       0.49    0.4     0.16   0         
  EDCSNJ1058587-1251368   10.98297    -12.860228   26.386   -999.0   25.397   26.354   -999.0   99.0     26.397   -999.0   99.0     0       0       0.4     0.46    0.31   0         
  EDCSNJ1058588-1255492   10.982997   -12.93034    25.469   -999.0   24.047   25.086   -999.0   24.09    24.802   -999.0   24.406   0       0       0.6     0.65    0.16   0         
  EDCSNJ1058588-1255537   10.982996   -12.931583   25.948   -999.0   25.151   24.944   -999.0   99.0     24.412   -999.0   99.0     0       0       0.36    0.51    0.16   0         
  EDCSNJ1058587-1255210   10.982973   -12.922508   25.106   -999.0   23.895   25.022   -999.0   23.991   25.056   -999.0   24.097   0       0       0.64    0.58    0.16   0         
  EDCSNJ1058586-1254408   10.982958   -12.911338   26.552   -999.0   25.172   26.884   -999.0   27.173   99.0     -999.0   99.0     0       0       0.4     0.49    0.17   0         
  EDCSNJ1058586-1254217   10.982952   -12.906041   24.898   -999.0   22.885   24.718   -999.0   22.645   24.883   -999.0   22.756   0       0       0.91    0.05    0.23   0         
  EDCSNJ1058586-1252105   10.982947   -12.869591   23.064   -999.0   20.958   22.787   -999.0   20.733   22.717   -999.0   20.7     0       0       0.98    0.94    0.32   0         
  EDCSNJ1058586-1252299   10.982941   -12.87496    22.212   -999.0   20.523   21.631   -999.0   20.064   21.562   -999.0   20.039   0       0       0.04    0.03    0.32   0         
  EDCSNJ1058586-1250085   10.982949   -12.835691   24.977   -999.0   23.847   24.105   -999.0   23.096   23.517   -999.0   22.621   3       3       0.84    0.04    0.16   0         
  EDCSNJ1058585-1253070   10.982924   -12.885282   19.17    -999.0   18.322   18.964   -999.0   18.144   18.94    -999.0   18.119   2       2       0.99    0.99    0.3    1         
  EDCSNJ1058585-1252040   10.982929   -12.867781   24.625   -999.0   23.639   24.101   -999.0   23.648   23.934   -999.0   24.476   2       2       0.42    0.14    0.31   0         
  EDCSNJ1058586-1250516   10.982939   -12.847656   25.064   -999.0   24.768   24.859   -999.0   24.757   24.794   -999.0   27.413   0       0       0.72    0.5     0.16   0         
  EDCSNJ1058585-1252026   10.982926   -12.867391   24.815   -999.0   24.653   24.285   -999.0   25.585   24.092   -999.0   99.0     3       3       0.86    0.59    0.31   0         
  EDCSNJ1058585-1254081   10.982909   -12.902257   21.943   -999.0   21.176   21.26    -999.0   20.53    21.059   -999.0   20.37    0       0       0.03    0.03    0.27   0         
  EDCSNJ1058586-1255572   10.982944   -12.932563   23.343   -999.0   22.466   23.18    -999.0   22.421   23.136   -999.0   22.432   0       0       0.97    0.97    0.12   0         
  EDCSNJ1058585-1249385   10.982929   -12.827361   26.574   -999.0   25.208   26.334   -999.0   25.035   25.808   -999.0   25.612   0       0       0.37    0.4     0.11   0         
  EDCSNJ1058584-1253202   10.982899   -12.888936   25.601   -999.0   23.409   25.231   -999.0   22.998   25.347   -999.0   22.954   0       0       0.6     0.01    0.29   0         
  EDCSNJ1058585-1250025   10.982924   -12.83402    23.99    -999.0   23.083   23.017   -999.0   22.126   22.572   -999.0   21.611   2       2       0.01    0.0     0.14   0         
  EDCSNJ1058585-1249035   10.98293    -12.817641   25.255   -999.0   23.997   24.978   -999.0   24.132   24.808   -999.0   24.389   0       0       0.77    0.94    0.0    0         
  EDCSNJ1058585-1250101   10.982918   -12.83615    24.939   -999.0   23.706   24.434   -999.0   23.17    24.012   -999.0   22.95    3       3       0.92    0.22    0.14   0         
  EDCSNJ1058585-1255211   10.982917   -12.922541   23.164   -999.0   21.627   22.747   -999.0   21.252   22.677   -999.0   21.231   0       0       0.95    0.04    0.14   0         
  EDCSNJ1058584-1251556   10.982898   -12.865431   25.896   -999.0   24.953   25.863   -999.0   25.3     25.993   -999.0   25.906   0       0       0.42    0.52    0.27   0         
  EDCSNJ1058584-1252012   10.982895   -12.866993   26.191   -999.0   25.239   25.563   -999.0   99.0     25.21    -999.0   26.547   0       0       0.42    0.55    0.28   0         
  EDCSNJ1058585-1255291   10.982916   -12.92476    23.142   -999.0   22.291   22.919   -999.0   22.082   22.92    -999.0   22.128   0       0       0.96    0.97    0.14   0         
  EDCSNJ1058585-1255085   10.982907   -12.919018   27.783   -999.0   25.004   25.807   -999.0   25.04    25.738   -999.0   27.07    2       2       0.47    0.64    0.14   0         
